DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6290,P6290S1,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,CLASE,DPTO,fex_c_2011
672531,1,3,50,3,6,TRABAJANDO PARA AUTOCONSUMO,2,2,1,,,,,,,,,,,,2,23,118.552.165.208.615
672532,1,1,50,1,1,,,,,,,,,,,,,,,,2,23,122.401.273.988.348
672532,1,2,50,2,4,,1,,,,,,,,,,,,,,2,23,122.401.273.988.348
672532,1,3,50,3,3,,2,2,2,2,,,1,4,,1,2,,,,2,23,122.401.273.988.348
672532,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,23,122.401.273.988.348
672533,1,1,50,1,1,,,,,,,,,,,,,,,,2,23,118.552.165.208.615
672533,1,2,50,2,4,,2,2,2,2,,,1,10,,,,,,,2,23,118.552.165.208.615
672533,1,3,50,2,3,,2,2,2,2,,,2,,,,,,,,2,23,118.552.165.208.615
672535,1,1,50,1,4,,2,2,2,2,,,1,2,,1,2,,,,2,23,143.827.048.593.775
672535,1,2,50,2,4,,2,2,2,2,,,1,10,,,,,,,2,23,143.827.048.593.775
672535,1,3,50,3,2,,2,2,2,1,2,,,,,,,,,1,2,23,143.827.048.593.775
672535,1,4,50,4,3,,1,,,,,,,,,,,,,,2,23,143.827.048.593.775
672536,1,1,50,1,1,,,,,,,,,,,,,,,,2,23,138.797.149.596.483
672536,1,2,50,2,4,,1,,,,,,,,,,,,,,2,23,138.797.149.596.483
672536,1,3,50,1,3,,2,2,2,2,,,2,,,,,,,,2,23,138.797.149.596.483
672538,1,1,50,1,1,,,,,,,,,,,,,,,,2,23,146.038.827.354.267
672538,1,2,50,2,4,,2,2,1,,,,,,,,,,,,2,23,146.038.827.354.267
672538,1,3,50,3,2,,2,2,2,1,1,,,,,,,,,1,2,23,146.038.827.354.267
672538,1,4,50,4,4,,2,2,2,1,1,,,,,,,,,1,2,23,146.038.827.354.267
672540,1,1,50,1,6,TRABAJANDO PARA AUTOCONSUMO,1,,,,,,,,,,,,,,2,23,166.582.294.215.816
672540,1,2,50,2,4,,2,2,2,2,,,1,10,,,,,,,2,23,166.582.294.215.816
672541,1,1,50,1,4,,2,2,2,2,,,1,2,,1,2,,,,2,23,164.434.575.171.665
672541,1,2,50,2,1,,,,,,,,,,,,,,,,2,23,164.434.575.171.665
672543,1,1,50,1,1,,,,,,,,,,,,,,,,2,23,166.582.294.215.816
672543,1,2,50,2,4,,2,2,2,2,,,1,10,,,,,,,2,23,166.582.294.215.816
672594,1,1,50,1,1,,,,,,,,,,,,,,,,2,27,246.859.281.224.188
672595,1,1,50,1,1,,,,,,,,,,,,,,,,2,27,179.829.833.166.231
672595,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,27,179.829.833.166.231
672596,1,1,50,1,1,,,,,,,,,,,,,,,,2,27,241.358.378.150.385
672596,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,27,241.358.378.150.385
672597,1,1,50,1,4,,2,2,2,2,,,1,10,,,,,,,2,27,845.533.060.588.846
672599,1,1,50,1,1,,,,,,,,,,,,,,,,2,27,191.881.325.282.735
672599,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,27,191.881.325.282.735
672600,1,1,50,1,4,,1,,,,,,,,,,,,,,2,27,101.028.207.656.146
672600,1,2,50,2,1,,,,,,,,,,,,,,,,2,27,101.028.207.656.146
672601,1,1,50,1,1,,,,,,,,,,,,,,,,2,27,845.533.060.588.846
672601,1,2,50,2,6,ESTA DE DIETA,2,2,2,2,,,2,,,,,,,,2,27,845.533.060.588.846
672601,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,27,845.533.060.588.846
672769,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,808.847.161.086.733
672769,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,808.847.161.086.733
672769,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,808.847.161.086.733
672769,1,5,50,5,1,,,,,,,,,,,,,,,,2,41,808.847.161.086.733
672795,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,11.006.997.209.066
672795,1,2,50,2,3,,2,2,1,,,,,,,,,,,,2,41,11.006.997.209.066
672795,1,3,50,3,3,,1,,,,,,,,,,,,,,2,41,11.006.997.209.066
672795,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,11.006.997.209.066
672795,1,7,50,7,3,,2,2,2,2,,,2,,,,,,,,2,41,11.006.997.209.066
672796,1,1,50,1,5,,,,,,,,,,,,,,,,2,41,179.897.866.860.937
672796,1,2,50,1,5,,,,,,,,,,,,,,,,2,41,179.897.866.860.937
672796,1,3,50,3,4,,2,2,1,,,,,,,,,,,,2,41,179.897.866.860.937
672797,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,14.786.519.140.381
672797,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,14.786.519.140.381
672798,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,156.548.826.565.372
672798,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,156.548.826.565.372
672798,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,41,156.548.826.565.372
672798,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,156.548.826.565.372
672798,1,5,50,5,3,,2,2,2,2,,,2,,,,,,,,2,41,156.548.826.565.372
672798,1,9,50,9,6,RENTISTA,2,2,2,2,,,2,,,,,,,,2,41,156.548.826.565.372
672798,1,10,50,10,4,,2,2,2,2,,,2,,,,,,,,2,41,156.548.826.565.372
672799,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,149.052.638.180.086
672799,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,149.052.638.180.086
672799,1,3,50,3,4,,2,2,2,2,,,2,,,,,,,,2,41,149.052.638.180.086
672799,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,149.052.638.180.086
672799,1,8,50,8,1,,,,,,,,,,,,,,,,2,41,149.052.638.180.086
672802,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,164.562.410.319.731
672802,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,164.562.410.319.731
672802,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,164.562.410.319.731
672802,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,164.562.410.319.731
672803,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,133.711.598.593.669
672803,1,2,50,2,3,,1,,,,,,,,,,,,,,2,41,133.711.598.593.669
672803,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,41,133.711.598.593.669
672803,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,133.711.598.593.669
672803,1,8,50,8,4,,2,2,2,2,,,2,,,,,,,,2,41,133.711.598.593.669
672804,1,1,50,1,4,,2,2,2,2,,,2,,,,,,,,2,41,189.831.895.100.317
672804,1,2,50,2,1,,,,,,,,,,,,,,,,2,41,189.831.895.100.317
672805,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,15.803.456.864.387
672805,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,15.803.456.864.387
672805,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,15.803.456.864.387
672805,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,15.803.456.864.387
672806,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,183.296.969.725.298
672806,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,183.296.969.725.298
672806,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,41,183.296.969.725.298
672806,1,5,50,5,5,,,,,,,,,,,,,,,,2,41,183.296.969.725.298
672807,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,164.264.825.784.688
672807,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,164.264.825.784.688
672807,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,164.264.825.784.688
672807,1,4,50,4,2,,2,2,2,1,1,,,,,,,,,1,2,41,164.264.825.784.688
672807,1,5,50,5,1,,,,,,,,,,,,,,,,2,41,164.264.825.784.688
672808,1,1,50,1,4,,2,2,2,2,,,2,,,,,,,,2,41,137.486.235.026.404
672808,1,2,50,2,1,,,,,,,,,,,,,,,,2,41,137.486.235.026.404
672808,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,41,137.486.235.026.404
672809,1,1,50,1,4,,2,1,,,,,,,,,,,,,2,41,141.454.670.018.246
672809,1,2,50,2,1,,,,,,,,,,,,,,,,2,41,141.454.670.018.246
672809,1,3,50,3,4,,2,2,2,2,,,1,10,,,,,,,2,41,141.454.670.018.246
672809,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,141.454.670.018.246
672810,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,168.748.113.141.121
672810,1,2,50,2,1,,,,,,,,,,,,,,,,2,41,168.748.113.141.121
672810,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,41,168.748.113.141.121
672811,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,150.867.191.334.444
672811,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,150.867.191.334.444
672811,1,3,50,3,3,,2,2,1,,,,,,,,,,,,2,41,150.867.191.334.444
672811,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,150.867.191.334.444
672813,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,164.890.074.311.778
672813,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,164.890.074.311.778
672813,1,3,50,3,3,,2,2,1,,,,,,,,,,,,2,41,164.890.074.311.778
672813,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,164.890.074.311.778
672813,1,5,50,5,3,,2,2,2,2,,,2,,,,,,,,2,41,164.890.074.311.778
672813,1,6,50,6,3,,2,2,2,2,,,2,,,,,,,,2,41,164.890.074.311.778
672814,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,167.543.051.496.089
672814,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,167.543.051.496.089
672814,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,41,167.543.051.496.089
672814,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,167.543.051.496.089
672816,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,124.196.032.042.291
672816,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,124.196.032.042.291
672816,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,124.196.032.042.291
672816,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,124.196.032.042.291
672816,2,1,50,1,1,,,,,,,,,,,,,,,,2,41,124.196.032.042.291
672816,2,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,124.196.032.042.291
672816,2,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,41,124.196.032.042.291
672817,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,169.219.899.555.995
672817,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,169.219.899.555.995
672824,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,120.107.177.304.338
672824,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,120.107.177.304.338
672824,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,120.107.177.304.338
672824,1,4,50,4,4,,2,2,2,2,,,2,,,,,,,,2,41,120.107.177.304.338
672825,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,154.439.437.856.659
672825,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,154.439.437.856.659
672825,2,1,50,1,1,,,,,,,,,,,,,,,,2,41,154.439.437.856.659
672825,2,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,154.439.437.856.659
672826,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,134.803.571.436.743
672826,1,2,50,2,1,,,,,,,,,,,,,,,,2,41,134.803.571.436.743
672826,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,134.803.571.436.743
672826,1,4,50,4,4,,2,2,2,2,,,2,,,,,,,,2,41,134.803.571.436.743
672827,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,168.027.618.427.469
672861,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,170.137.007.136.182
672861,1,2,50,2,1,,,,,,,,,,,,,,,,2,41,170.137.007.136.182
672861,1,3,50,3,3,,2,2,1,,,,,,,,,,,,2,41,170.137.007.136.182
672861,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,170.137.007.136.182
672862,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,123.229.934.679.775
672862,1,2,50,2,1,,,,,,,,,,,,,,,,2,41,123.229.934.679.775
672862,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,123.229.934.679.775
672862,1,4,50,4,4,,2,2,2,2,,,2,,,,,,,,2,41,123.229.934.679.775
672862,1,5,50,5,1,,,,,,,,,,,,,,,,2,41,123.229.934.679.775
672863,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,139.846.773.297.201
672863,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,139.846.773.297.201
672863,1,3,50,3,4,,2,2,2,1,1,,,,,,,,,1,2,41,139.846.773.297.201
672863,1,4,50,4,4,,2,2,2,2,,,2,,,,,,,,2,41,139.846.773.297.201
672863,1,5,50,5,4,,2,2,2,1,1,,,,,,,,,1,2,41,139.846.773.297.201
672863,2,1,50,1,1,,,,,,,,,,,,,,,,2,41,139.846.773.297.201
672863,2,2,50,2,4,,1,,,,,,,,,,,,,,2,41,139.846.773.297.201
672864,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,170.137.007.136.182
672864,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,170.137.007.136.182
672864,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,41,170.137.007.136.182
672864,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,170.137.007.136.182
672865,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,149.866.016.187.326
672865,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,149.866.016.187.326
672865,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,149.866.016.187.326
672865,1,4,50,4,1,,,,,,,,,,,,,,,,2,41,149.866.016.187.326
672866,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,15.429.957.100.449
672866,1,2,50,2,1,,,,,,,,,,,,,,,,2,41,15.429.957.100.449
672866,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,41,15.429.957.100.449
672868,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,199.057.421.989.217
672868,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,199.057.421.989.217
672868,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,199.057.421.989.217
672868,1,4,50,4,1,,,,,,,,,,,,,,,,2,41,199.057.421.989.217
672868,1,5,50,5,3,,2,2,2,2,,,2,,,,,,,,2,41,199.057.421.989.217
672869,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,159.660.177.574.538
672869,1,2,50,2,4,,2,2,2,2,,,1,2,,1,2,,,,2,41,159.660.177.574.538
672870,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,162.667.011.857.422
672870,1,2,50,2,4,,1,,,,,,,,,,,,,,2,41,162.667.011.857.422
672872,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,160.073.056.217.329
672872,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,160.073.056.217.329
672873,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,121.513.686.168.155
672874,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,141.338.496.811.762
672874,1,2,50,2,4,,1,,,,,,,,,,,,,,2,41,141.338.496.811.762
672875,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,171.942.874.566.686
672875,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,171.942.874.566.686
672875,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,41,171.942.874.566.686
672876,1,1,50,1,5,,,,,,,,,,,,,,,,2,41,144.359.356.416.274
672876,1,2,50,2,4,,2,1,,,,,,,,,,,,,2,41,144.359.356.416.274
672876,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,144.359.356.416.274
672876,1,4,50,4,1,,,,,,,,,,,,,,,,2,41,144.359.356.416.274
672876,1,5,50,5,4,,2,2,2,2,,,2,,,,,,,,2,41,144.359.356.416.274
672877,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,140.475.106.715.032
672877,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,140.475.106.715.032
672877,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,41,140.475.106.715.032
672877,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,140.475.106.715.032
672879,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,174.936.882.754.579
672879,1,2,50,2,4,,1,,,,,,,,,,,,,,2,41,174.936.882.754.579
672880,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,159.660.177.574.538
672880,1,2,50,2,1,,,,,,,,,,,,,,,,2,41,159.660.177.574.538
672881,1,1,50,1,5,,,,,,,,,,,,,,,,2,41,141.338.496.811.762
672881,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,141.338.496.811.762
672882,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,153.685.081.393.638
672882,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,153.685.081.393.638
672882,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,41,153.685.081.393.638
672883,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,141.338.496.811.762
672883,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,141.338.496.811.762
672886,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,166.625.943.915.902
672886,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,166.625.943.915.902
672887,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,129.668.598.968.257
672887,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,129.668.598.968.257
672887,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,129.668.598.968.257
672887,1,4,50,4,1,,,,,,,,,,,,,,,,2,41,129.668.598.968.257
672887,1,5,50,5,1,,,,,,,,,,,,,,,,2,41,129.668.598.968.257
672887,1,6,50,6,1,,,,,,,,,,,,,,,,2,41,129.668.598.968.257
672887,1,7,50,7,3,,2,2,2,2,,,2,,,,,,,,2,41,129.668.598.968.257
672888,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,164.666.139.892.677
672888,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,164.666.139.892.677
672888,1,3,50,3,4,,2,2,2,2,,,2,,,,,,,,2,41,164.666.139.892.677
672888,1,4,50,4,1,,,,,,,,,,,,,,,,2,41,164.666.139.892.677
672888,1,5,50,5,1,,,,,,,,,,,,,,,,2,41,164.666.139.892.677
672888,1,6,50,6,3,,2,2,2,2,,,2,,,,,,,,2,41,164.666.139.892.677
672888,1,7,50,7,3,,2,2,2,2,,,2,,,,,,,,2,41,164.666.139.892.677
672927,1,1,50,1,6,SE ENCONTRABA EMFERMO,2,2,2,1,1,,,,,,,,,1,2,41,149.726.149.335.157
672927,1,2,50,2,4,,2,2,2,2,,,1,10,,,,,,,2,41,149.726.149.335.157
672927,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,41,149.726.149.335.157
672928,1,1,50,1,5,,,,,,,,,,,,,,,,2,41,158.429.484.963.108
672928,1,2,50,2,1,,,,,,,,,,,,,,,,2,41,158.429.484.963.108
672929,1,1,50,1,4,,1,,,,,,,,,,,,,,2,41,113.295.906.440.395
672929,1,2,50,2,1,,,,,,,,,,,,,,,,2,41,113.295.906.440.395
672929,1,3,50,3,4,,2,2,1,,,,,,,,,,,,2,41,113.295.906.440.395
672929,1,4,50,4,4,,2,2,2,1,1,,,,,,,,,1,2,41,113.295.906.440.395
672929,1,5,50,7,1,,,,,,,,,,,,,,,,2,41,113.295.906.440.395
672929,1,6,50,6,3,,2,2,2,2,,,2,,,,,,,,2,41,113.295.906.440.395
672930,1,1,50,1,2,,2,2,2,1,1,,,,,,,,,1,2,41,151.730.111.722.662
672930,1,2,50,2,1,,,,,,,,,,,,,,,,2,41,151.730.111.722.662
672930,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,151.730.111.722.662
672930,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,151.730.111.722.662
672930,1,5,50,5,3,,2,2,2,2,,,2,,,,,,,,2,41,151.730.111.722.662
672930,1,6,50,1,3,,2,2,2,2,,,2,,,,,,,,2,41,151.730.111.722.662
672931,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,122.784.650.846.915
672931,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,122.784.650.846.915
672931,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,122.784.650.846.915
672931,1,4,50,4,4,,2,2,1,,,,,,,,,,,,2,41,122.784.650.846.915
672931,1,5,50,2,3,,2,2,1,,,,,,,,,,,,2,41,122.784.650.846.915
672932,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,172.447.533.588.192
672932,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,172.447.533.588.192
672932,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,172.447.533.588.192
672932,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,172.447.533.588.192
672932,1,5,50,2,3,,2,2,2,2,,,2,,,,,,,,2,41,172.447.533.588.192
672932,1,6,50,2,5,,,,,,,,,,,,,,,,2,41,172.447.533.588.192
672933,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,120.107.177.304.338
672933,1,2,50,2,1,,,,,,,,,,,,,,,,2,41,120.107.177.304.338
672933,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,41,120.107.177.304.338
672933,1,5,50,5,5,,,,,,,,,,,,,,,,2,41,120.107.177.304.338
672935,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,148.887.725.305.204
672935,1,2,50,2,1,,,,,,,,,,,,,,,,2,41,148.887.725.305.204
672935,1,3,50,3,3,,2,2,1,,,,,,,,,,,,2,41,148.887.725.305.204
672935,1,4,50,4,3,,2,2,1,,,,,,,,,,,,2,41,148.887.725.305.204
672936,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,137.118.932.241.002
672936,1,2,50,2,4,,2,1,,,,,,,,,,,,,2,41,137.118.932.241.002
672936,1,3,50,3,3,,2,2,1,,,,,,,,,,,,2,41,137.118.932.241.002
672936,1,5,50,2,5,,,,,,,,,,,,,,,,2,41,137.118.932.241.002
672937,1,1,50,1,5,,,,,,,,,,,,,,,,2,41,138.874.463.851.142
672937,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,138.874.463.851.142
672937,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,138.874.463.851.142
672937,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,138.874.463.851.142
672937,1,5,50,5,3,,2,2,2,2,,,2,,,,,,,,2,41,138.874.463.851.142
672938,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,111.579.657.928.775
672938,1,2,50,2,1,,,,,,,,,,,,,,,,2,41,111.579.657.928.775
672939,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,157.066.221.934.445
672939,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,157.066.221.934.445
672940,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,162.667.011.857.422
672940,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,162.667.011.857.422
672941,1,1,50,1,4,,2,2,2,2,,,2,,,,,,,,2,41,169.995.826.871.404
672941,1,2,50,2,4,,2,2,2,1,1,,,,,,,,,1,2,41,169.995.826.871.404
672942,1,1,50,1,4,,1,,,,,,,,,,,,,,2,41,169.638.938.672.946
672942,1,2,50,2,1,,,,,,,,,,,,,,,,2,41,169.638.938.672.946
672943,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,145.334.367.238.698
672943,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,145.334.367.238.698
672943,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,41,145.334.367.238.698
672943,1,4,50,2,3,,2,2,2,2,,,2,,,,,,,,2,41,145.334.367.238.698
672944,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,156.220.015.489.512
672944,1,2,50,2,4,,2,2,2,1,1,,,,,,,,,1,2,41,156.220.015.489.512
672944,1,3,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,156.220.015.489.512
672944,2,1,50,1,1,,,,,,,,,,,,,,,,2,41,156.220.015.489.512
672944,2,2,50,2,1,,,,,,,,,,,,,,,,2,41,156.220.015.489.512
672945,1,1,50,1,5,,,,,,,,,,,,,,,,2,41,125.933.601.328.877
672945,1,2,50,2,5,,,,,,,,,,,,,,,,2,41,125.933.601.328.877
672945,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,125.933.601.328.877
672945,1,4,50,4,1,,,,,,,,,,,,,,,,2,41,125.933.601.328.877
672945,1,5,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,125.933.601.328.877
672945,1,6,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,125.933.601.328.877
672948,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,133.293.885.598.628
672948,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,133.293.885.598.628
672948,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,41,133.293.885.598.628
672948,1,4,50,4,1,,,,,,,,,,,,,,,,2,41,133.293.885.598.628
672948,1,5,50,5,4,,2,2,2,2,,,2,,,,,,,,2,41,133.293.885.598.628
672948,1,7,50,7,3,,1,,,,,,,,,,,,,,2,41,133.293.885.598.628
672948,1,8,50,8,4,,2,2,2,2,,,2,,,,,,,,2,41,133.293.885.598.628
672949,1,1,50,1,2,,2,2,2,1,1,,,,,,,,,1,2,41,148.887.725.305.204
672949,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,148.887.725.305.204
672949,1,3,50,3,4,,2,2,2,2,,,2,,,,,,,,2,41,148.887.725.305.204
672949,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,41,148.887.725.305.204
672950,1,1,50,1,4,,2,2,2,2,,,1,10,,,,,,,2,41,109.341.808.734.164
672950,1,2,50,2,6,VACACIONES,2,2,2,2,,,2,,,,,,,,2,41,109.341.808.734.164
672950,1,3,50,1,3,,2,2,2,2,,,2,,,,,,,,2,41,109.341.808.734.164
672950,1,4,50,4,1,,,,,,,,,,,,,,,,2,41,109.341.808.734.164
672951,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,139.098.398.270.243
672951,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,139.098.398.270.243
672951,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,41,139.098.398.270.243
672951,1,4,50,4,1,,,,,,,,,,,,,,,,2,41,139.098.398.270.243
672952,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,156.194.969.466.799
672952,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,41,156.194.969.466.799
672952,1,3,50,3,1,,,,,,,,,,,,,,,,2,41,156.194.969.466.799
672952,1,4,50,4,1,,,,,,,,,,,,,,,,2,41,156.194.969.466.799
672952,1,5,50,5,4,,2,2,2,2,,,2,,,,,,,,2,41,156.194.969.466.799
672989,1,1,50,1,1,,,,,,,,,,,,,,,,2,41,174.911.566.548.812
