DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;DPTO;fex_c_2011
539357;1;1;68;50;1;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;68;178,942433979106
539357;1;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;178,942433979106
539357;1;3;68;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;178,942433979106
539357;1;4;68;50;4;6;ESTA ENFERMA POR EDEMA PULMONAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;178,942433979106
539357;1;5;68;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;178,942433979106
539357;1;6;68;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;178,942433979106
539358;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;420,800186674628
539358;1;2;68;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;68;420,800186674628
539358;1;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;420,800186674628
539358;1;4;68;50;4;6;INCAPACITADO POR  ACCIDENTE;2;1; ; ; ; ; ; ; ; ; ; ; ; ;68;420,800186674628
539358;1;5;68;50;5;6;INCAPACITADA POR ACCIDENTE;2;1; ; ; ; ; ; ; ; ; ; ; ; ;68;420,800186674628
539359;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;296,156569515062
539359;1;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;296,156569515062
539360;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;251,832594721502
539361;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;267,705123321004
539361;1;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;267,705123321004
539361;1;5;68;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;267,705123321004
539361;1;6;68;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;267,705123321004
539362;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;750,960990892553
539362;1;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;750,960990892553
539362;1;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;750,960990892553
539363;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;333,061018865471
539363;1;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;333,061018865471
539363;1;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;333,061018865471
539363;1;4;68;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;333,061018865471
539364;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;302,582596530789
539364;1;3;68;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;302,582596530789
539364;1;4;68;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;302,582596530789
539365;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;364,724396448104
539365;1;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;364,724396448104
539366;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;473,407379364963
539366;1;2;68;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;68;473,407379364963
539366;1;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;473,407379364963
539366;1;4;68;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;473,407379364963
539366;1;5;68;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;473,407379364963
539367;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;342,770653995799
539367;1;2;68;50;2;6;CONTROLES  DE   RECUPERACION   DIABETIS;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;342,770653995799
539368;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;317,680875077086
539368;1;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;317,680875077086
539368;1;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;317,680875077086
539369;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;263,647265153198
539369;1;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;263,647265153198
539369;1;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;263,647265153198
539369;1;4;68;50;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;68;263,647265153198
539370;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;301,348997193916
539370;1;2;68;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;68;301,348997193916
539371;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;276,668943071107
539371;1;2;68;50;2;6;DESCANSANDO;2;2;2;1;1; ; ; ; ; ; ; ; ;1;68;276,668943071107
539371;1;3;68;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;276,668943071107
539373;1;1;68;50;1;6;LEER;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;1332,24407546189
539373;1;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;1332,24407546189
539373;1;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1332,24407546189
539373;1;4;68;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1332,24407546189
539374;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;1007,33037888601
539375;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;290,964141836207
539375;1;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;290,964141836207
539453;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;177,784745164189
539453;1;2;73;50;2;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;73;177,784745164189
539454;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;94,1350631057715
539454;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;94,1350631057715
539454;1;3;73;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;94,1350631057715
539454;1;4;73;50;4;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;73;94,1350631057715
539454;1;5;73;50;5;3; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;73;94,1350631057715
539455;1;1;73;50;1;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;73;172,145158583887
539455;1;2;73;50;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;172,145158583887
539455;1;5;73;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;172,145158583887
539455;1;6;73;50;5;6;ENFERMO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;172,145158583887
539456;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;189,575030248806
539457;1;1;73;50;1;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;73;231,231213562433
539458;1;1;73;50;1;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;73;116,97839539224
539458;1;2;73;50;2;4; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;73;116,97839539224
539459;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;142,434591140061
539459;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;142,434591140061
539460;1;1;73;50;1;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;73;148,672772397135
539460;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;148,672772397135
539460;1;5;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;148,672772397135
539461;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;156,697091775418
539461;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;156,697091775418
539462;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;153,445185134241
539462;1;2;73;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;73;153,445185134241
539462;1;3;73;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;153,445185134241
539462;1;4;73;50;2;6;VER TELEVISION;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;153,445185134241
539462;1;5;73;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;153,445185134241
539463;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;188,483789355687
539463;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;188,483789355687
539464;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;281,493520549576
539464;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;281,493520549576
539464;1;3;73;50;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;73;281,493520549576
539464;1;4;73;50;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;73;281,493520549576
539465;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;233,956790784481
539465;1;2;73;50;2;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;73;233,956790784481
539466;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;178,521983046954
539466;1;2;73;50;2;4; ;2;2;2;2; ; ;1;6; ;2; ;2; ; ;73;178,521983046954
539466;1;3;73;50;3;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;73;178,521983046954
539467;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;219,673896963802
539467;1;2;73;50;2;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;73;219,673896963802
539467;1;3;73;50;3;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;73;219,673896963802
539468;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;431,398139862738
539468;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;431,398139862738
539468;1;6;73;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;431,398139862738
539468;1;7;73;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;431,398139862738
539469;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;590,282501453339
539469;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;590,282501453339
539470;1;1;73;50;1;4; ;2;2;2;1;6; ; ; ; ; ; ; ; ;1;73;961,96833181534
539470;1;2;73;50;1;2; ;2;2;2;1;6; ; ; ; ; ; ; ; ;1;73;961,96833181534
539470;1;3;73;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;961,96833181534
539470;1;4;73;50;4;6;VER TELEVISION;2;2;2;1;2; ; ; ; ; ; ; ; ;1;73;961,96833181534
539470;1;7;73;50;7;6;VER TELEVISION, ESCUCHAR MUSICA;2;2;2;1;2; ; ; ; ; ; ; ; ;1;73;961,96833181534
539471;1;1;73;50;1;6;VER TELEVISION;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;145,030561780169
539471;1;2;73;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;145,030561780169
539472;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;188,483789355687
539472;1;2;73;50;2;6;ATENDIENDO CALAMIDAD DOMESTICA;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;188,483789355687
539473;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;169,828273818331
539473;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;169,828273818331
539474;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;129,792073337551
539475;1;1;73;50;1;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;73;339,656547636661
539475;1;3;73;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;339,656547636661
539476;1;1;73;50;1;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;73;285,368494410475
539476;1;2;73;50;2;6;JUGANDO FUTBOL;2;2;2;1;2; ; ; ; ; ; ; ; ;1;73;285,368494410475
539476;1;3;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;285,368494410475
539476;1;4;73;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;285,368494410475
539477;1;1;73;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;286,685461829793
539477;1;2;73;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;73;286,685461829793
539477;1;3;73;50;3;4; ;2;2;2;2; ; ;1;7; ;1;2; ; ; ;73;286,685461829793
539477;1;4;73;50;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;286,685461829793
539478;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;626,788367101673
539478;1;2;73;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;73;626,788367101673
539479;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;188,375863623936
539479;1;2;73;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;188,375863623936
539480;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;204,101675633413
539480;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;204,101675633413
539480;1;3;73;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;204,101675633413
539480;1;4;73;50;4;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;204,101675633413
539480;1;5;73;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;204,101675633413
539481;1;1;73;50;1;6;VIAJANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;154,157028192253
539481;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;154,157028192253
539482;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;188,375863623936
539482;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;188,375863623936
539483;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;198,353275089045
539483;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;198,353275089045
539484;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;172,424244458439
539484;1;2;73;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;73;172,424244458439
539485;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;156,697091775418
539485;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;156,697091775418
539486;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;154,157028192253
539486;1;2;73;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;154,157028192253
539487;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;129,792073337551
539488;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;175,562185678625
539488;1;2;73;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;175,562185678625
539488;1;3;73;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;175,562185678625
539489;1;1;73;50;1;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;73;144,318718722158
539489;1;2;73;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;144,318718722158
539489;1;3;73;50;3;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;73;144,318718722158
539489;1;4;73;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;144,318718722158
539489;1;5;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;144,318718722158
539490;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;135,256517799108
539490;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;135,256517799108
539490;1;3;73;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;135,256517799108
539490;1;4;73;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;135,256517799108
539491;1;1;73;50;1;2; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;73;157,673079582679
539491;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;157,673079582679
539491;1;3;73;50;3;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;157,673079582679
539492;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;248,615635084866
539492;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;248,615635084866
539493;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;394,443912993201
539493;1;2;73;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;394,443912993201
539494;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;340,766791247886
539494;1;2;73;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;73;340,766791247886
539495;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;489,020310104503
539495;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;489,020310104503
539495;1;3;73;50;3;6;VIAJANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;489,020310104503
539495;1;4;73;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;489,020310104503
539496;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;154,157028192253
539496;1;2;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;154,157028192253
539497;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;156,094515122702
539497;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;156,094515122702
539498;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;197,221956496601
539498;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;197,221956496601
539499;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;129,792073337551
539500;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;141,343350246942
539500;1;2;73;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;141,343350246942
539500;1;3;73;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;141,343350246942
539501;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;127,013001579159
539501;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;127,013001579159
539501;1;3;73;50;3;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;73;127,013001579159
539501;1;4;73;50;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;127,013001579159
539502;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;196,130715603482
539502;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;196,130715603482
539502;1;3;73;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;196,130715603482
539503;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;138,56427848855
539503;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;138,56427848855
539503;1;3;73;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;138,56427848855
539503;1;5;73;50;5;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;73;138,56427848855
539503;1;6;73;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;138,56427848855
539503;1;7;73;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;138,56427848855
539504;1;1;73;50;1;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;2;73;218,962053905791
539504;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;218,962053905791
539504;1;3;73;50;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;218,962053905791
539504;1;4;73;50;4;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;73;218,962053905791
539504;1;5;73;50;5;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;218,962053905791
539504;1;6;73;50;2;6;VIENDO TELEVISION;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;218,962053905791
539505;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;172,533457855057
539505;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;172,533457855057
539505;1;3;73;50;3;4; ;2;2;2;2; ; ;1;6; ;1;1; ;2;1;73;172,533457855057
539505;1;4;73;50;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;73;172,533457855057
539506;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;82,6050376970522
539506;1;2;73;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;82,6050376970522
539506;2;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;82,6050376970522
539506;2;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;82,6050376970522
539507;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;290,061123560338
539507;1;2;73;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;290,061123560338
539508;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;233,956790784481
539508;1;2;73;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;233,956790784481
539509;1;1;73;50;1;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;73;236,139272570719
539510;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;313,394183550836
539510;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;313,394183550836
539511;1;1;73;50;1;4; ;2;2;2;2; ; ;1;5; ;1;2; ; ; ;73;597,038975573898
539511;1;2;73;50;2;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;73;597,038975573898
539513;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;204,813518691424
539513;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;204,813518691424
539514;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;132,332136920717
539515;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;298,519487786949
539515;1;2;73;50;1;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;73;298,519487786949
539518;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;141,343350246942
539518;1;2;73;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;141,343350246942
539518;1;3;73;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;141,343350246942
539519;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;120,187848825746
539519;1;2;73;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;120,187848825746
539519;1;3;73;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;120,187848825746
539519;1;5;73;50;5;4; ;2;2;2;2; ; ;1;8; ;1;1; ;4;1;73;120,187848825746
539520;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;180,448563836723
539521;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;154,157028192253
539521;1;2;73;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;154,157028192253
539522;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;143,103980990401
539522;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;143,103980990401
539522;1;3;73;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;143,103980990401
539522;1;4;73;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;143,103980990401
539523;1;1;73;50;1;4; ;2;2;2;2; ; ;1;8; ;2; ;2; ; ;73;154,157028192253
539523;1;2;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;154,157028192253
539524;1;1;73;50;1;6;ENFERMO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;73;169,828273818331
539524;1;2;73;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;169,828273818331
539525;1;1;73;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;236,003626299539
539525;1;2;73;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;236,003626299539
539525;1;3;73;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;73;236,003626299539
539526;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;137,438999585346
539526;1;4;73;50;4;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;73;137,438999585346
539527;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;128,700832444432
539527;1;2;73;50;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73;128,700832444432
539528;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;137,926323152204
539528;1;2;73;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;73;137,926323152204
539528;1;3;73;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;137,926323152204
539528;1;4;73;50;4;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;73;137,926323152204
539529;1;1;73;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;187,771946297675
