DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;CLASE;DPTO;fex_c_2011
544949;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2446,42648813621
544949;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2446,42648813621
544960;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2148,4719187342
544960;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2148,4719187342
544960;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2148,4719187342
544960;1;4;50;4;4; ;2;2;2;2; ; ;1;2; ;1;1; ;2;1;2;73;2148,4719187342
544960;1;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2148,4719187342
544960;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2148,4719187342
544960;1;8;50;8;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2148,4719187342
544974;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;3056,76580740683
544974;1;2;50;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;3056,76580740683
544975;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;1673,19140559994
544975;1;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;73;1673,19140559994
544975;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;1673,19140559994
544975;1;4;50;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;73;1673,19140559994
544976;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2806,64520399399
544976;1;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2806,64520399399
544976;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2806,64520399399
544976;1;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2806,64520399399
544977;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1726,06652047143
544977;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;1726,06652047143
544978;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2667,18048661872
544978;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2667,18048661872
544979;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2401,72777410707
544979;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2401,72777410707
544979;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2401,72777410707
544980;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1504,9850955834
544994;1;1;50;1;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;73;1921,4295248207
544994;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;1921,4295248207
544994;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1921,4295248207
544994;1;5;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;1921,4295248207
544994;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1921,4295248207
544995;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1781,96480744543
544995;1;2;50;2;4; ;2;2;2;2; ; ;1;8; ;2; ;2; ; ;2;73;1781,96480744543
544995;1;3;50;3;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;73;1781,96480744543
544997;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2023,16026876491
544997;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2023,16026876491
544997;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2023,16026876491
544997;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2023,16026876491
544997;1;5;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2023,16026876491
544998;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2778,00745154843
544999;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1892,79177237514
544999;1;2;50;2;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;2;73;1892,79177237514
545000;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2806,64520399399
545000;1;2;50;2;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;73;2806,64520399399
545000;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2806,64520399399
545000;1;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2806,64520399399
545001;1;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2778,00745154843
545011;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2778,00745154843
545014;1;1;50;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2667,18048661872
545014;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2667,18048661872
545028;1;1;50;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2778,00745154843
545031;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2153,33330737293
545031;1;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;73;2153,33330737293
545031;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2153,33330737293
545032;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2784,29584697942
545032;1;2;50;2;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;73;2784,29584697942
545032;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2784,29584697942
545032;1;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2784,29584697942
545033;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;3077,3890277427
545033;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;3077,3890277427
545033;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;3077,3890277427
545033;1;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;3077,3890277427
545034;1;1;50;1;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;73;5028,56175143096
545034;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;5028,56175143096
545034;1;3;50;3;6;VIAJANDO;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;73;5028,56175143096
545034;1;4;50;4;6;VIAJANDO;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;73;5028,56175143096
545034;1;5;50;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;5028,56175143096
545034;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;5028,56175143096
545034;1;7;50;7;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;73;5028,56175143096
545034;1;8;50;8;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;5028,56175143096
545035;1;1;50;1;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;73;3384,86459735276
545035;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;3384,86459735276
545035;1;3;50;3;6;INCAPACITADO POR OPERACION EN LOS OJOS;2;2;2;2; ; ;1;13;POR QUE SE ENCUENTRA INCAPACITADO POR OPERACION EN LOS OJOS; ; ; ; ; ;2;73;3384,86459735276
545035;1;4;50;4;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;73;3384,86459735276
545048;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;3167,59277233654
545049;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2778,00745154843
545050;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1770,76523450057
545050;1;2;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;73;1770,76523450057
545053;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2806,64520399399
545053;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2806,64520399399
545053;1;3;50;2;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;73;2806,64520399399
545053;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2806,64520399399
545054;1;1;50;1;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;73;2925,6684585323
545054;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2925,6684585323
545054;1;3;50;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2925,6684585323
545055;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2733,35675471359
545055;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;73;2733,35675471359
545061;1;1;50;1;6;VER TELEVISION;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2871,19917560587
545061;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2871,19917560587
545061;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2871,19917560587
545061;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2871,19917560587
545062;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2153,33330737293
545062;1;2;50;2;4; ;2;2;2;2; ; ;1;4; ;2; ;2; ; ;2;73;2153,33330737293
545062;1;3;50;3;3; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;2;73;2153,33330737293
545079;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1659,93826957086
545079;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1659,93826957086
545079;1;5;50;5;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1659,93826957086
545080;1;1;50;1;6;VIAJANDO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1846,3370215584
545080;1;2;50;2;4; ;2;2;2;2; ; ;1;3; ;1;1; ;1;1;2;73;1846,3370215584
545080;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1846,3370215584
545080;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1846,3370215584
545081;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;3403,73138723554
545081;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;3403,73138723554
545082;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1527,33445259797
545083;1;1;50;1;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;73;3302,00064329133
545083;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;3302,00064329133
545084;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1730,79594048639
545100;1;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2795,49541992428
545100;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2795,49541992428
545100;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2795,49541992428
545100;1;4;50;4;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;73;2795,49541992428
545100;1;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2795,49541992428
545101;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2741,02613699785
545101;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;73;2741,02613699785
545101;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2741,02613699785
545101;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2741,02613699785
545101;1;6;50;6;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;73;2741,02613699785
545101;1;7;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2741,02613699785
545103;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;3718,44507252863
545103;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;3718,44507252863
545103;1;3;50;3;3; ;2;2;2;2; ; ;1;8; ;2; ;2; ; ;2;73;3718,44507252863
545103;1;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;3718,44507252863
545103;1;5;50;5;3; ;2;2;2;2; ; ;1;8; ;2; ;2; ; ;2;73;3718,44507252863
545103;1;6;50;6;3; ;2;2;2;2; ; ;1;8; ;2; ;2; ; ;2;73;3718,44507252863
545104;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2679,56181969895
545104;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;73;2679,56181969895
545104;1;6;50;6;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2679,56181969895
545105;1;1;50;1;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;73;2567,50330575873
545105;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2567,50330575873
545106;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1870,44241536057
545106;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;1870,44241536057
545114;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2446,42648813621
545114;1;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;73;2446,42648813621
545114;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2446,42648813621
545115;1;1;50;1;6;ESTUVO ENFERMO;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1883,69555138964
545115;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;73;1883,69555138964
545115;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1883,69555138964
545130;1;1;50;1;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;73;2806,64520399399
545130;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2806,64520399399
545130;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2806,64520399399
545130;1;4;50;4;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;73;2806,64520399399
545131;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2647,83441294041
545131;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2647,83441294041
545131;1;3;50;3;4; ;2;2;2;2; ; ;1;8; ;1;2; ; ; ;2;73;2647,83441294041
545132;1;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1619,96897555668
545132;1;2;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1619,96897555668
545133;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1770,76523450057
545133;1;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;73;1770,76523450057
545135;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2029,25320641415
545135;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;2029,25320641415
545135;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;73;2029,25320641415
545136;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;1660,8879898229
545136;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;73;1660,8879898229
545136;1;3;50;3;3; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;73;1660,8879898229
545136;1;4;50;4;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;2;73;1660,8879898229
545349;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;800,581520652292
545349;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;800,581520652292
545349;1;3;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;17;800,581520652292
545349;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;800,581520652292
545349;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;800,581520652292
545349;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;800,581520652292
545349;1;8;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;800,581520652292
545352;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1058,06339086139
545352;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1058,06339086139
545352;1;3;50;2;6;PASEANDO DONDE LA HERMANA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1058,06339086139
545352;1;4;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1058,06339086139
545352;1;6;50;2;6;DURMIENDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1058,06339086139
545606;1;1;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;13;2064,3993667773
545606;1;2;50;2;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2064,3993667773
545606;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;2064,3993667773
545609;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1515,85597270252
545609;1;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1515,85597270252
545609;1;3;50;3;4; ;2;2;2;2; ; ;1;3; ;2; ;1;2;1;2;13;1515,85597270252
545609;1;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;1515,85597270252
545609;1;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;1515,85597270252
545610;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2046,40776128151
545610;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;2046,40776128151
545610;1;3;50;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2046,40776128151
545610;1;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;2046,40776128151
545610;1;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;2046,40776128151
545611;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2365,65141781473
545611;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;2365,65141781473
545612;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1759,54558938272
545612;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;1759,54558938272
545612;1;3;50;3;4; ;2;2;2;2; ; ;1;3; ;1;2; ; ; ;2;13;1759,54558938272
545612;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1759,54558938272
545613;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1414,78518033657
545613;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;1414,78518033657
545615;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2054,07517524382
545615;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;2054,07517524382
545615;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;2054,07517524382
545617;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1592,76964682898
545617;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;13;1592,76964682898
545618;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1103,09963334382
545618;1;2;50;2;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;2;13;1103,09963334382
545619;1;1;50;1;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;13;2835,36661504149
545619;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;13;2835,36661504149
545619;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;2835,36661504149
545619;1;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;2835,36661504149
545619;1;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;2835,36661504149
545619;1;6;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;2835,36661504149
545619;1;7;50;7;2; ;2;2;2;1;3; ; ; ; ; ; ; ; ;1;2;13;2835,36661504149
545619;1;8;50;8;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;13;2835,36661504149
545620;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1253,43510102677
545620;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;13;1253,43510102677
545620;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;1253,43510102677
545620;1;4;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;1253,43510102677
545620;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1253,43510102677
545620;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1253,43510102677
545620;1;7;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1253,43510102677
545621;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1687,16581063543
545621;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;13;1687,16581063543
545621;1;3;50;3;4; ;2;2;2;2; ; ;1;8; ;2; ;2; ; ;2;13;1687,16581063543
545622;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1103,09963334382
545622;1;2;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1103,09963334382
545623;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;948,102784862073
545623;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;13;948,102784862073
545623;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;948,102784862073
545624;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;3277,41332126537
545624;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;13;3277,41332126537
545624;1;4;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;3277,41332126537
545624;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;3277,41332126537
545625;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1103,09963334382
545625;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;13;1103,09963334382
545626;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1562,80235811733
545628;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1687,16581063543
545628;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;1687,16581063543
545628;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;1687,16581063543
545629;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2196,68259277823
545629;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;2196,68259277823
545630;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;2220,85111779756
545630;1;2;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2220,85111779756
545630;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2220,85111779756
545630;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2220,85111779756
545630;1;5;50;5;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;13;2220,85111779756
545631;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1562,80235811733
545633;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1937,82877632023
545633;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;1937,82877632023
545633;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;1937,82877632023
545633;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1937,82877632023
545633;1;7;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1937,82877632023
545634;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1632,61673213359
545635;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1375,48026364268
545635;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;1375,48026364268
545635;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;1375,48026364268
545636;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2335,36214257675
545636;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;2335,36214257675
545636;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;13;2335,36214257675
545645;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1220,38042240145
