Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Clase;Esc;Mes;Dpto;Fex_c_2011
3455239;1;1;1;10;1;1;1;4;1951;62;1;1;2;1;12; ; ; ;2;1;2; ;3;5; ;2;5;04;17;593,977352606496
3455239;1;2;1;10;2;2;1;7;1955;58;2;1;1; ; ;1;2;73920;2;1;2; ;4;7; ;2;7;04;17;593,977352606496
3455240;1;1;1;10;1;1;1;4;1979;34;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;17;1275,49470299635
3455240;1;2;1;10;1;2;1;11;1996;17;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;04;17;1275,49470299635
3455240;1;3;1;10;1;1;1;11;2011;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;04;17;1275,49470299635
3455241;1;1;1;10;1;1;1;7;1965;48;1;3;1; ; ;1;1;24640;2;1;2; ;3;5; ;2;5;04;17;961,21482440708
3455241;1;2;1;10;2;2;1;10;1969;44;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;04;17;961,21482440708
3455241;1;3;1;10;2;2;1;4;2000;13;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;2;7;04;17;961,21482440708
3455241;1;4;1;10;2;2;1;4;2003;10;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;2;4;04;17;961,21482440708
3455243;1;1;1;10;1;1;1;8;1972;41;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;04;17;1327,05694404806
3455243;1;2;1;10;2;2;1;11;1975;38;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;04;17;1327,05694404806
3455243;1;3;1;10;3;1;1;10;1993;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;04;17;1327,05694404806
3455243;1;4;1;10;2;1;1;11;1996;17;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;04;17;1327,05694404806
3455243;1;5;1;10;2;1;1;9;1997;16;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;04;17;1327,05694404806
3455244;1;1;1;10;1;2;1;3;1937;77;1;5;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;04;17;1010,40591565034
3455244;1;2;1;10;2;1;1;12;1964;49;3;4;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;1010,40591565034
3455245;1;1;1;10;1;1;1;1;1941;73;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;666,184810584977
3455245;1;2;1;10;2;2;1;10;1978;35;3;4;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;04;17;666,184810584977
3455245;1;3;1;10;2;2;1;2;2005;9;4; ;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;04;17;666,184810584977
3455247;1;1;1;10;1;1;1;8;1986;27;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;04;17;1330,72493186995
3455247;1;2;1;10;2;1;1;8;1986;27;5;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;04;17;1330,72493186995
3455247;1;3;1;10;3;1;1;8;1992;21;5;6;1; ; ;3; ; ;2;1;2; ;6;1;3;2;12;04;17;1330,72493186995
3455247;1;4;1;10;4;2;1;3;1981;33;5;4;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;04;17;1330,72493186995
3455247;1;5;1;10;4;1;1;2;2004;10;5;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;04;17;1330,72493186995
3455250;1;1;1;10;1;1;1;7;1949;64;1;3;1; ; ;1;2;73920;2;1;2; ;3;3; ;2;3;04;17;771,50521497562
3455250;1;2;1;10;2;2;1;6;1961;52;2;3;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;04;17;771,50521497562
3455250;1;3;1;10;2;1;1;8;2001;12;3;6;1; ; ;1;5; ;2;1;1;1;3;3; ;2;3;04;17;771,50521497562
3455250;1;4;1;10;4;1;1;3;1994;20;5;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;04;17;771,50521497562
3455251;1;1;1;10;1;1;1;8;1990;23;1;1;2;1;2; ; ; ;2;1;2; ;3;5; ;2;5;04;17;1373,43381038352
3455251;1;2;1;10;2;2;1;3;1994;20;2;1;2;1;2; ; ; ;2;1;2; ;4;8; ;2;8;04;17;1373,43381038352
3455251;1;3;1;10;2;1;1;11;2011;2;3; ;2;1;2; ; ; ;2; ; ; ; ; ; ;2; ;04;17;1373,43381038352
3455251;1;4;1;10;2;1;1;4;2014;0;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;04;17;1373,43381038352
3455253;1;1;1;10;1;2;1;10;1941;72;1;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;867,614761799848
3455254;1;1;1;10;1;1;1;12;1935;78;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;593,977352606496
3455254;1;2;1;10;2;2;1;5;1941;72;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;593,977352606496
3455255;1;1;1;10;1;2;1;11;1948;65;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;944,895370714267
3455255;1;2;1;10;2;1;1;12;1983;30;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;04;17;944,895370714267
3455255;1;3;1;10;3;2;1;6;1984;29;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;04;17;944,895370714267
3455255;1;4;1;10;1;2;1;7;2009;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;944,895370714267
3455256;1;1;1;10;1;1;1;8;1988;25;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;17;1184,22046883788
3455256;1;2;1;10;2;2;1;11;1987;26;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;17;1184,22046883788
3455256;1;3;1;10;2;1;1;4;2008;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;04;17;1184,22046883788
3455256;1;4;1;10;2;2;1;2;2013;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;04;17;1184,22046883788
3455260;1;1;1;10;1;1;1;2;1986;28;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;04;17;1011,29454117133
3455260;1;2;1;10;2;2;1;1;1987;27;2;2;1; ; ;3; ; ;2;1;2; ;5;10;1;2;10;04;17;1011,29454117133
3455260;1;3;1;10;2;1;1;2;2008;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;04;17;1011,29454117133
3455262;1;1;1;10;1;1;1;2;1963;51;1;5;1; ; ;1;4; ;2;1;2; ;3;2; ;2;2;04;17;1287,24708459348
3455262;1;2;1;10;1;1;1;12;2000;13;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;2;7;04;17;1287,24708459348
3455264;1;1;1;10;1;1;1;11;1971;42;1;2;1; ; ;1;4; ;2;1;2; ;5;11;2;2;11;04;17;1346,81353545384
3455264;1;2;1;10;2;2;1;10;1992;21;2;2;1; ; ;1;5; ;2;1;2; ;5;10;1;2;10;04;17;1346,81353545384
3455264;1;3;1;10;2;2;1;10;2007;6;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;2;1;04;17;1346,81353545384
3455266;1;1;1;10;1;1;1;8;1945;68;1;3;1; ; ;1;2;77000;2;1;2; ;4;6; ;2;6;04;17;783,605801284101
3455266;1;2;1;10;2;2;1;8;1954;59;2;3;1; ; ;1;3;77000;2;1;2; ;3;2; ;2;2;04;17;783,605801284101
3455266;1;3;1;10;3;2;1;9;1996;17;4;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;04;17;783,605801284101
3455267;1;1;1;10;1;1;1;8;1955;58;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;04;17;783,605801284101
3455267;1;2;1;10;2;2;1;9;1958;55;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;04;17;783,605801284101
3455267;1;3;1;10;3;2;1;3;1991;23;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;04;17;783,605801284101
3455268;1;1;1;10;1;2;1;9;1958;55;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;04;17;1481,41225928804
3455268;1;2;1;10;2;1;1;11;1989;24;3;6;2;1;6; ; ; ;2;1;2; ;3;4; ;2;4;04;17;1481,41225928804
3455268;1;3;1;10;3;1;1;5;1990;23;3;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;04;17;1481,41225928804
3455268;1;4;1;10;4;2;1;9;1998;15;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;04;17;1481,41225928804
3455269;1;1;1;10;1;2;1;5;1972;41;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;17;1274,05151416535
3455269;1;2;1;10;1;1;1;11;2000;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;04;17;1274,05151416535
3455269;1;3;1;10;1;1;1;8;2011;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;04;17;1274,05151416535
3455271;1;1;1;10;1;1;1;8;1975;38;1;2;1; ; ;1;3;77000;2;1;2; ;4;7; ;2;7;04;17;1391,27663730996
3455271;1;2;1;10;2;2;1;5;1981;32;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;04;17;1391,27663730996
3455271;1;3;1;10;1;2;1;9;1996;17;3;6;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;04;17;1391,27663730996
3455271;1;4;1;10;1;1;1;9;2000;13;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;2;7;04;17;1391,27663730996
3455271;1;5;1;10;1;2;1;3;2004;10;3;6;1; ; ;1;5; ;2;1;1;1;3;3; ;2;3;04;17;1391,27663730996
3455272;1;1;1;10;1;1;1;12;1928;85;1;3;1; ; ;1;3;77000;2;1;2; ;3;1; ;2;1;04;17;751,029975294622
3455272;1;2;1;10;2;2;1;6;1949;64;2;3;1; ; ;1;5; ;2;1;2; ;4;6; ;2;6;04;17;751,029975294622
3455273;1;1;1;10;1;1;1;4;1967;47;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;04;17;1326,124985331
3455273;1;2;1;10;2;2;1;3;1975;39;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;17;1326,124985331
3455273;1;3;1;10;3;1;1;8;1996;17;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;04;17;1326,124985331
3455283;1;1;1;10;1;2;1;8;1942;71;1;5;1; ; ;1;2;73920;2;1;2; ;4;8; ;2;8;04;17;729,896758885297
3455283;1;2;1;10;2;2;1;11;1943;70;5;5;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;04;17;729,896758885297
3455284;1;1;1;10;1;1;1;5;1966;47;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;04;17;1037,05823039374
3455284;1;2;1;10;2;2;1;5;1977;36;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;04;17;1037,05823039374
3455284;1;3;1;10;2;2;1;9;2001;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;04;17;1037,05823039374
3455284;1;4;1;10;2;1;1;3;2006;8;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;04;17;1037,05823039374
3455285;1;1;1;10;1;1;1;1;1962;52;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;04;17;1251,16821670171
3455285;1;2;1;10;2;2;1;3;1971;43;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;04;17;1251,16821670171
3455285;1;3;1;10;3;1;1;8;1988;25;3;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;04;17;1251,16821670171
3455285;1;4;1;10;4;2;1;1;1995;19;5;2;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;04;17;1251,16821670171
3455285;1;5;1;10;4;2;1;1;2013;1;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;04;17;1251,16821670171
3455286;1;1;1;10;1;1;1;9;1996;17;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;17;1170,2196199654
3455286;1;2;1;10;1;2;1;4;1999;14;2;1;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;17;1170,2196199654
3455288;1;1;1;10;1;2;1;10;1951;62;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;867,614761799848
3455289;1;1;1;10;1;2;1;7;1942;71;1;5;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;04;17;823,496821492529
3455289;1;2;1;10;2;2;1;1;1970;44;3;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;04;17;823,496821492529
3455289;1;3;1;10;3;1;1;10;1969;44;5;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;17;823,496821492529
3455289;1;4;1;10;2;2;1;2;1999;15;4;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;04;17;823,496821492529
3455289;1;5;1;10;2;2;1;12;2000;13;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;04;17;823,496821492529
3455290;1;1;1;10;1;1;1;7;1934;79;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;593,977352606496
3455290;1;2;1;10;2;2;1;12;1925;88;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;593,977352606496
3455292;1;1;1;10;1;1;1;1;1962;52;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;1597,21888233001
3455292;1;2;1;10;2;2;1;4;1972;41;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;04;17;1597,21888233001
3455292;1;3;1;10;3;1;1;9;1999;14;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;17;1597,21888233001
3455292;1;4;1;10;2;1;1;5;2002;11;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;04;17;1597,21888233001
3455292;1;5;1;10;2;1;1;11;2003;10;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;04;17;1597,21888233001
3455292;1;6;1;10;6;2;1;12;1992;21;3;2;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;04;17;1597,21888233001
3455292;1;7;1;10;7;1;1;8;1987;26;5;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;17;1597,21888233001
3455292;1;8;1;10;6;1;1;12;2010;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;1597,21888233001
3455293;1;1;1;10;1;2;1;10;1945;68;1;5;1; ; ;1;2;73920;2;1;2; ;3;2; ;2;2;04;17;1010,40591565034
3455293;1;2;1;10;2;1;1;2;1969;45;3;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;04;17;1010,40591565034
3455295;1;1;1;10;1;2;1;2;1989;25;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;04;17;939,822219778329
3455295;1;2;1;10;1;2;1;5;2009;4;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;04;17;939,822219778329
3455296;1;1;1;10;1;1;1;4;1942;72;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;04;17;593,977352606496
3455296;1;2;1;10;2;2;1;7;1952;61;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;04;17;593,977352606496
3455297;1;1;1;10;1;1;1;4;1966;48;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;04;17;1184,22046883788
3455297;1;2;1;10;2;2;1;8;1981;32;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;17;1184,22046883788
3455297;1;3;1;10;1;1;1;10;2006;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;04;17;1184,22046883788
3455297;1;4;1;10;1;2;1;3;2012;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;04;17;1184,22046883788
3455299;1;1;1;10;1;1;1;11;1963;50;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;04;17;909,687445962271
3455299;1;2;1;10;2;2;1;7;1959;54;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;17;909,687445962271
3455301;1;1;1;10;1;1;1;12;1959;54;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;04;17;1213,69746724187
3455301;1;2;1;10;2;2;1;5;1969;44;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;04;17;1213,69746724187
3455301;1;3;1;10;3;2;1;5;1994;19;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;04;17;1213,69746724187
3455301;1;4;1;10;2;1;1;9;2000;13;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;04;17;1213,69746724187
3455301;1;5;1;10;2;1;1;9;2003;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;04;17;1213,69746724187
3455302;1;1;1;10;1;1;1;12;1947;66;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;636,050036768919
3455302;1;2;1;10;2;2;1;4;1960;54;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;04;17;636,050036768919
3455302;1;3;1;10;3;1;1;7;1987;26;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;04;17;636,050036768919
3455303;1;1;1;10;1;2;1;4;1956;58;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;867,614761799848
3455308;1;1;1;10;1;1;1;11;1966;47;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;04;17;1108,37706285122
3455308;1;2;1;10;2;2;1;6;1975;38;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;1108,37706285122
3455308;1;3;1;10;2;2;1;8;2002;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;04;17;1108,37706285122
3455308;1;4;1;10;2;2;1;1;2010;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;1108,37706285122
3455309;1;1;1;10;1;1;1;8;1964;49;1;3;1; ; ;1;1;24640;2;1;2; ;3;5; ;2;5;04;17;909,687445962271
3455309;1;2;1;10;2;2;1;12;1960;53;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;04;17;909,687445962271
3455311;1;1;1;10;1;1;1;4;1970;44;1;3;1; ; ;1;1;24640;2;1;2; ;3;3; ;2;3;04;17;1048,81061199087
3455311;1;2;1;10;2;2;1;5;1976;37;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;04;17;1048,81061199087
3455311;1;3;1;10;2;1;1;5;2002;11;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;2;4;04;17;1048,81061199087
3455313;1;1;1;10;1;2;1;5;1936;77;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;04;17;931,576314777146
3455313;1;2;1;10;2;1;1;10;1970;43;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;04;17;931,576314777146
3455313;1;3;1;10;3;1;1;11;1937;76;5;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;17;931,576314777146
3455314;1;1;1;10;1;1;1;10;1939;74;1;2;1; ; ;1;2;73920;2;1;2; ;3;5; ;2;5;04;17;751,029975294622
3455314;1;2;1;10;2;2;1;10;1948;65;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;751,029975294622
3455315;1;1;1;10;1;1;1;6;1933;80;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;04;17;751,029975294622
3455315;1;2;1;10;2;2;1;5;1945;68;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;04;17;751,029975294622
3455318;1;1;1;10;1;1;1;10;1953;60;1;3;1; ; ;1;1;24640;2;1;2; ;3;2; ;2;2;04;17;1002,2548029898
3455318;1;2;1;10;2;2;1;4;1955;59;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;04;17;1002,2548029898
3455318;1;3;1;10;3;2;1;6;1991;22;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;04;17;1002,2548029898
3455318;1;4;1;10;3;2;1;12;2007;6;4; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;04;17;1002,2548029898
3455319;1;1;1;10;1;1;1;2;1973;41;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;1633,36256351186
3455319;1;2;1;10;2;2;1;4;1972;42;2;1;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;17;1633,36256351186
3455319;1;3;1;10;3;2;1;2;1996;18;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;04;17;1633,36256351186
3455319;1;4;1;10;4;2;1;8;1994;19;3;4;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;04;17;1633,36256351186
3455319;1;5;1;10;4;1;1;6;2011;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;04;17;1633,36256351186
3455319;1;6;1;10;6;2;1;8;1994;19;3;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;17;1633,36256351186
3455319;1;7;1;10;6;1;1;7;2010;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;17;1633,36256351186
3455319;1;8;1;10;6;1;1;9;2012;1;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;04;17;1633,36256351186
3455328;1;1;1;10;1;1;1;4;1953;60;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;18;152,247960023726
3455328;1;2;1;10;2;2;1;7;1963;50;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;18;152,247960023726
3455329;1;1;1;10;1;1;1;2;1939;75;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;18;222,042019064674
3455329;1;2;1;10;2;2;1;5;1950;63;2;3;1; ; ;3; ; ;2;1;1;1;5;11;1;2;11;04;18;222,042019064674
3455329;1;3;1;10;2;1;1;12;2003;10;4;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;04;18;222,042019064674
3455330;1;1;1;10;1;1;1;7;1936;77;1;2;1; ; ;3; ; ;2;2;2; ;3;1; ;2;1;04;18;179,904293202505
3455330;1;2;1;10;2;2;1;6;1940;73;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;18;179,904293202505
3455331;1;1;1;10;1;1;1;3;1986;28;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;04;18;417,097595702734
3455331;1;2;1;10;2;2;1;8;1989;24;2;3;1; ; ;3; ; ;2;1;1;1;5;11;1;2;11;04;18;417,097595702734
3455331;1;3;1;10;2;1;1;3;2009;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;04;18;417,097595702734
3455331;1;4;1;10;2;1;1;8;2012;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;04;18;417,097595702734
3455332;1;1;1;10;1;1;1;7;1962;51;1;3;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;04;18;412,178178889935
3455332;1;2;1;10;2;2;1;8;1967;46;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;04;18;412,178178889935
3455332;1;3;1;10;3;1;1;7;1991;22;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;04;18;412,178178889935
3455332;1;4;1;10;4;1;1;3;1995;19;3;6;2;1;7; ; ; ;1;1;1;1;5;11;1;2;11;04;18;412,178178889935
3455332;1;5;1;10;2;2;1;5;2005;8;3; ;2;1;7; ; ; ;1;1;1;1;3;4; ;2;4;04;18;412,178178889935
3455333;1;1;1;10;1;1;1;12;1974;39;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;04;18;335,706052123202
3455333;1;2;1;10;2;2;1;8;1976;37;2;3;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;04;18;335,706052123202
3455333;1;3;1;10;3;2;1;6;2003;10;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;04;18;335,706052123202
3455333;1;4;1;10;1;2;1;10;2009;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;04;18;335,706052123202
3455334;1;1;1;10;1;1;1;6;1978;35;1;3;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;04;18;358,677558171749
3455334;1;2;1;10;2;2;1;12;1985;28;2;3;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;04;18;358,677558171749
3455334;1;3;1;10;2;2;1;11;2005;8;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;04;18;358,677558171749
3455334;1;4;1;10;2;1;1;8;2008;5;3; ;1; ; ;3; ; ;2;2;1;1;3;1; ;2;1;04;18;358,677558171749
3455335;1;1;1;10;1;1;1;7;1977;36;1;6;2;2; ; ; ; ;1;1;2; ;3;3; ;2;3;04;18;347,744608732828
3455336;1;1;1;10;1;1;1;11;1977;36;1;2;1; ; ;3; ; ;2;1;1;1;3;5; ;2;5;04;18;335,706052123202
3455336;1;2;1;10;2;2;1;10;1968;45;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;04;18;335,706052123202
3455336;1;3;1;10;2;2;1;11;2003;10;3;6;1; ; ;3; ; ;2;1;1;1;3;5; ;2;5;04;18;335,706052123202
3455336;1;4;1;10;2;2;1;11;2004;9;3; ;1; ; ;3; ; ;2;2;1;1;3;2; ;2;2;04;18;335,706052123202
3455337;1;1;1;10;1;1;1;9;1964;49;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;04;18;347,744608732828
3455338;1;1;1;10;1;1;1;10;1991;22;1;1;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;04;18;354,436970867224
3455338;1;2;1;10;2;2;1;6;1997;16;2;1;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;04;18;354,436970867224
3455339;1;1;1;10;1;1;1;6;1971;42;1;2;1; ; ;3; ; ;2;2;2; ;3;1; ;2;1;04;18;358,677558171749
3455339;1;2;1;10;2;2;1;9;1976;37;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;04;18;358,677558171749
3455339;1;3;1;10;2;2;1;11;2004;9;3; ;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;04;18;358,677558171749
3455339;1;4;1;10;2;1;1;4;2007;6;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;04;18;358,677558171749
3455340;1;1;1;10;1;1;1;2;1968;46;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;04;18;249,690464662638
3455340;1;2;1;10;2;2;1;5;1967;46;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;04;18;249,690464662638
3455340;1;3;1;10;3;2;1;1;1989;25;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;04;18;249,690464662638
3455340;1;4;1;10;2;2;1;2;2004;10;3;6;1; ; ;3; ; ;2;1;1;1;3;5; ;2;5;04;18;249,690464662638
3455340;1;5;1;10;5;2;1;4;1994;20;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;04;18;249,690464662638
3455340;1;6;1;10;2;1;1;10;2013;0;4; ;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;04;18;249,690464662638
3455341;1;1;1;10;1;1;1;12;1974;39;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;18;430,219708913915
3455341;1;2;1;10;2;2;1;12;1963;50;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;04;18;430,219708913915
