Directorio;Secuencia_p;Orden;Area;Regis;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6290;P6290s1;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Dpto;Fex_c_2011
223686;2;3;66;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;258,856659832999
223687;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;162,102385404797
223687;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;162,102385404797
223687;2;5;66;50;2;6;DESCANSAR-SUFRE DE RETARDOS MENTALES;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;162,102385404797
223688;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;315,414468813081
223689;2;1;66;50;1;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;66;357,555026976188
223689;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;357,555026976188
223689;3;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;357,555026976188
223689;3;2;66;50;2;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;66;357,555026976188
223690;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;216,597705277142
223691;2;1;66;50;1;6;DESCANSAR POR ENFERMEDAD RENAL;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;192,990261393221
223691;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;192,990261393221
223691;2;3;66;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;192,990261393221
223692;2;1;66;50;1;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;66;260,426258008293
223693;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;259,78219413997
223693;3;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;259,78219413997
223696;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;316,309265919376
223696;2;2;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;316,309265919376
223697;2;1;66;50;1;6;SE DEDICO HACER DILIGENCIAS PERSONALES;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;265,847027095806
223697;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;265,847027095806
223698;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;254,043305153845
223698;2;2;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;254,043305153845
223698;2;3;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;254,043305153845
223699;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;296,652243743335
223699;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;296,652243743335
223700;2;1;66;50;1;3; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;66;251,003359598918
223700;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;251,003359598918
223701;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;303,61074687112
223701;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;303,61074687112
223702;2;1;66;50;1;3; ;2;2;2;2; ; ;1;6; ;1;2; ; ; ;66;259,78219413997
223702;2;2;66;50;2;4; ;2;2;2;2; ; ;1;5; ;2; ;2; ; ;66;259,78219413997
223703;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;216,597705277142
223704;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;302,966683002798
223704;2;2;66;50;1;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;66;302,966683002798
223704;2;3;66;50;3;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;66;302,966683002798
223705;2;1;66;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;66;291,80702492916
223705;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;291,80702492916
223705;2;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;291,80702492916
223706;2;1;66;50;3;6;DESCANSADO  POR  LA  EDAD;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;163,560356774171
223706;2;2;66;50;2;6;DESCANSANSANDO POR  LA  EDAD;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;163,560356774171
223706;2;3;66;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;163,560356774171
223706;2;4;66;50;4;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;66;163,560356774171
223706;2;5;66;50;4;2; ;2;2;2;1;4; ; ; ; ; ; ; ; ;1;66;163,560356774171
223706;2;6;66;50;4;6;VER  TELEVISION;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;163,560356774171
223706;2;7;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;163,560356774171
223707;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;204,793983335182
223707;2;2;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;204,793983335182
223708;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;346,795235733948
223708;2;2;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;346,795235733948
223708;2;3;66;50;1;6;DECANSANDO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;66;346,795235733948
223709;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;284,446615627522
223709;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;284,446615627522
223709;2;3;66;50;2;6;DESCANSANDO  POR  VACCIONES;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;284,446615627522
223709;2;4;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;284,446615627522
223710;2;1;66;50;1;6;DESCANSANDO   POR  LA  EDAD;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;302,073012830848
223710;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;302,073012830848
223710;2;3;66;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;66;302,073012830848
223711;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;141,559141665963
223711;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;141,559141665963
223711;2;3;66;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;141,559141665963
223711;2;4;66;50;1;6;VACACCIONES;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;141,559141665963
223712;2;1;66;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;66;339,836732606163
223712;2;2;66;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;66;339,836732606163
223712;2;3;66;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;66;339,836732606163
223713;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;275,187266164286
223714;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;259,78219413997
223714;2;2;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;259,78219413997
223716;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;259,78219413997
223716;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;259,78219413997
223717;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;318,371755027114
223717;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;318,371755027114
223718;2;1;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;305,673235978858
223718;2;2;66;50;2;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;66;305,673235978858
223719;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;230,033955096072
223719;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;230,033955096072
223719;2;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;230,033955096072
223719;2;4;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;230,033955096072
223719;2;5;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;230,033955096072
223719;2;7;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;230,033955096072
223720;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;265,172226026807
223720;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;265,172226026807
223720;2;3;66;50;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;66;265,172226026807
223720;2;4;66;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;265,172226026807
223720;2;5;66;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;265,172226026807
223721;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;347,63923763437
223721;2;2;66;50;1;6;EN CASA POR Q EL NIÑO NO QUISO ESTUDIAR MAS;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;347,63923763437
223721;2;5;66;50;1;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;66;347,63923763437
223722;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;270,660381774959
223722;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;270,660381774959
223723;2;1;66;50;1;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;227,548642823554
223723;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;227,548642823554
223724;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;295,385290276421
223724;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;295,385290276421
223725;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;188,110084956723
223725;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;188,110084956723
223725;2;3;66;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;188,110084956723
223725;2;4;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;188,110084956723
223725;2;5;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;188,110084956723
223725;2;6;66;50;6;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;188,110084956723
223726;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;178,850299598445
223726;2;2;66;50;1;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;178,850299598445
223727;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;240,663876310486
223728;2;1;66;50;1;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;227,548642823554
223728;2;2;66;50;2;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;227,548642823554
223729;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;334,940718586114
223729;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;334,940718586114
223729;2;3;66;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;334,940718586114
223730;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;275,800424079833
223730;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;275,800424079833
223730;2;3;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;275,800424079833
223732;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;289,362219535594
223733;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;276,246986048662
223733;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;276,246986048662
223734;2;1;66;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;66;255,128337814392
223734;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;255,128337814392
223735;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;299,609529957367
223735;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;299,609529957367
223735;2;3;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;299,609529957367
223736;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;262,086840942178
223736;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;262,086840942178
223737;2;1;66;50;1;6;JUGAR DOMINO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;254,043305153845
223737;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;254,043305153845
223737;2;3;66;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;254,043305153845
223740;2;1;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;401,907207840458
223740;2;2;66;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;66;401,907207840458
223740;2;3;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;401,907207840458
223740;3;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;401,907207840458
223741;2;1;66;50;1;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;294,394269104362
223741;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;294,394269104362
223741;2;3;66;50;3;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;66;294,394269104362
223741;2;6;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;294,394269104362
223742;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;258,856659832999
223742;2;2;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;258,856659832999
223742;2;3;66;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;258,856659832999
223743;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;262,48874711603
223744;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;309,350762791591
223744;2;2;66;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;309,350762791591
223745;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;315,414468813081
223746;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;352,860068689784
223746;2;2;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;352,860068689784
223746;2;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;352,860068689784
223747;2;1;66;50;1;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;254,043305153845
223747;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;254,043305153845
223747;2;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;254,043305153845
223748;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;259,78219413997
223748;2;2;66;50;1;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;66;259,78219413997
223749;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;216,597705277142
223750;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;205,036141029652
223750;2;2;66;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;205,036141029652
223751;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;216,597705277142
223752;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;302,966683002798
223752;2;2;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;302,966683002798
223752;2;3;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;302,966683002798
223753;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;190,768023806102
223753;2;2;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;190,768023806102
223753;3;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;190,768023806102
223753;3;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;190,768023806102
223754;2;1;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;251,578909872256
223754;2;2;66;50;2;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;66;251,578909872256
223754;2;3;66;50;2;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;251,578909872256
223754;2;4;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;251,578909872256
223755;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;216,597705277142
223756;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;232,491867767144
223756;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;232,491867767144
223756;2;3;66;50;3;2; ;2;2;2;1;3; ; ; ; ; ; ; ; ;1;66;232,491867767144
223756;2;4;66;50;4;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;66;232,491867767144
223756;2;5;66;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;232,491867767144
223757;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;301,146351589531
223757;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;301,146351589531
223757;2;3;66;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;301,146351589531
223758;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;250,283119000217
223758;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;250,283119000217
223758;2;4;66;50;4;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;66;250,283119000217
223759;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;339,836732606163
223759;2;2;66;50;2;6;CUIDAR A SU MAMA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;339,836732606163
223759;2;3;66;50;2;6;VER TELEVISION;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;339,836732606163
223760;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;352,216004821462
223760;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;352,216004821462
223760;2;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;352,216004821462
223760;2;4;66;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;352,216004821462
223761;2;1;66;50;1;6;HACE DEPORTE;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;239,775187930295
223761;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;239,775187930295
223761;2;3;66;50;2;6;VER TELEVISION;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;239,775187930295
223761;2;4;66;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;239,775187930295
223761;2;5;66;50;5;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;66;239,775187930295
223762;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;339,836732606163
223762;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;339,836732606163
223762;2;3;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;339,836732606163
223763;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;288,448959475621
223763;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;288,448959475621
223763;2;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;288,448959475621
223763;2;4;66;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;288,448959475621
223765;2;1;66;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;66;376,062718341205
223765;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;376,062718341205
223765;2;3;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;376,062718341205
223765;2;4;66;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;376,062718341205
223766;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;305,673235978858
223766;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;305,673235978858
223767;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;339,836732606163
223767;2;2;66;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;66;339,836732606163
223767;2;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;339,836732606163
223768;2;1;66;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;66;196,590699067467
223768;2;2;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;196,590699067467
223768;2;3;66;50;3;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;196,590699067467
223768;2;4;66;50;4;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;196,590699067467
223769;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;332,878229478377
223769;2;2;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;332,878229478377
223769;2;3;66;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;332,878229478377
223770;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;315,414468813081
223771;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;251,898156705213
223771;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;251,898156705213
223771;2;3;66;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;251,898156705213
223772;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;296,652243743335
223772;2;2;66;50;2;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;66;296,652243743335
223773;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;305,673235978858
223773;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;305,673235978858
223774;2;1;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;316,309265919376
223774;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;316,309265919376
223775;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;260,426258008293
223776;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;259,78219413997
223776;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;259,78219413997
223777;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;344,331967386704
223777;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;344,331967386704
223777;2;3;66;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;344,331967386704
223777;2;5;66;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;344,331967386704
223777;3;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;344,331967386704
223778;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;331,070274075369
223778;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;331,070274075369
223779;2;1;66;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;209,289218115723
223779;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;209,289218115723
223779;2;3;66;50;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;209,289218115723
223779;2;4;66;50;4;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;66;209,289218115723
223780;2;1;66;50;1;4; ;2;2;2;2; ; ;1;5; ;2; ;1;3;1;66;292,331779996625
223780;2;2;66;50;2;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ; ; ;66;292,331779996625
223780;2;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;292,331779996625
223780;2;5;66;50;2;6;VACACIONES;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;292,331779996625
223781;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;216,597705277142
223782;2;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;321,479301768917
223783;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;285,823296104804
223784;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;307,735725086595
223784;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;307,735725086595
223785;2;1;66;50;1;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;286,842497314127
223785;2;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;286,842497314127
223785;2;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;286,842497314127
223785;2;4;66;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;286,842497314127
223785;2;5;66;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;286,842497314127
223785;2;7;66;50;7;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;286,842497314127
223786;2;1;66;50;1;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;66;273,124777056549
223787;2;1;66;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;303,61074687112
223787;2;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;303,61074687112
223788;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;316,309265919376
